,gameid,side,pick1,pick2,pick3,pick4,pick5,ban1,ban2,ban3,ban4,ban5,result
7793,ESPORTSTMNT05/1050054,Red,Swain,Gragas,Urgot,Ezreal,Rakan,Skarner,Braum,Nocturne,Sion,Kha'Zix,0
7794,ESPORTSTMNT05/1050058,Blue,Urgot,Xin Zhao,Ryze,Varus,Thresh,Skarner,Cassiopeia,Braum,Syndra,Akali,1
7795,ESPORTSTMNT05/1050058,Red,Ornn,Camille,LeBlanc,Xayah,Rakan,Lucian,Ezreal,Alistar,Lissandra,Kai'Sa,0
7796,ESPORTSTMNT05/1050059,Blue,Sion,Kindred,Irelia,Ezreal,Alistar,Skarner,Cassiopeia,Urgot,Illaoi,Aatrox,1
7797,ESPORTSTMNT05/1050059,Red,Ornn,Xin Zhao,LeBlanc,Vayne,Gragas,Lucian,Thresh,Kha'Zix,Lissandra,Ryze,0
7798,ESPORTSTMNT05/1050060,Blue,Urgot,Nocturne,Ryze,Caitlyn,Morgana,Lucian,Kindred,Vel'Koz,Irelia,Sion,0
7799,ESPORTSTMNT05/1050060,Red,Poppy,Xin Zhao,Lissandra,Ezreal,Braum,Skarner,Alistar,Cassiopeia,Olaf,Syndra,1
7800,ESPORTSTMNT05/1050065,Blue,Urgot,Olaf,Cassiopeia,Ezreal,Braum,Lucian,Kindred,Sion,Swain,Poppy,1
7801,ESPORTSTMNT05/1050065,Red,Lissandra,Xin Zhao,Vel'Koz,Kai'Sa,Alistar,Irelia,Aatrox,Gragas,Syndra,None,0
7802,ESPORTSTMNT05/1050070,Blue,Urgot,Olaf,Aatrox,Kai'Sa,Braum,Lucian,Kindred,Sion,Rakan,Pyke,1
7803,ESPORTSTMNT05/1050070,Red,Poppy,Xin Zhao,Lissandra,Ezreal,Zilean,Irelia,Alistar,Gragas,Syndra,Cassiopeia,0
7804,ESPORTSTMNT05/1050071,Blue,Aatrox,Nocturne,Cassiopeia,Xayah,Braum,Lucian,Kindred,Sion,Rakan,Thresh,0
7805,ESPORTSTMNT05/1050071,Red,Lissandra,Xin Zhao,Vel'Koz,Varus,Zilean,Urgot,Alistar,Ezreal,Olaf,Gragas,1
7806,ESPORTSTMNT05/1050073,Blue,Sion,Gragas,Syndra,Ezreal,Braum,Lucian,Kindred,Akali,Lissandra,Vel'Koz,0
7807,ESPORTSTMNT05/1050073,Red,Cho'Gath,Xin Zhao,Zilean,Kai'Sa,Alistar,Urgot,Cassiopeia,Aatrox,Irelia,Corki,1
7808,ESPORTSTMNT05/1050074,Blue,Poppy,Gragas,Syndra,Kai'Sa,Alistar,Lucian,Kindred,Sion,Lissandra,Zilean,1
7809,ESPORTSTMNT05/1050074,Red,Ornn,Xin Zhao,Vel'Koz,Ezreal,Braum,Urgot,Cassiopeia,Aatrox,Irelia,Corki,0
7810,ESPORTSTMNT05/1060017,Blue,Urgot,Xin Zhao,Ryze,Tristana,Tahm Kench,Akali,Lissandra,Veigar,Kai'Sa,Lucian,1
7811,ESPORTSTMNT05/1060017,Red,Cassiopeia,Trundle,LeBlanc,Xayah,Alistar,Irelia,Aatrox,Ezreal,Varus,Kog'Maw,0
7812,ESPORTSTMNT05/1060018,Blue,Lissandra,Nocturne,Cassiopeia,Lucian,Nautilus,Aatrox,Ezreal,Alistar,Tahm Kench,Varus,0
7813,ESPORTSTMNT05/1060018,Red,Urgot,Xin Zhao,Syndra,Xayah,Thresh,Irelia,Veigar,Akali,Braum,Rakan,1
7814,ESPORTSTMNT05/1060019,Blue,Urgot,Gragas,Azir,Lucian,Braum,Aatrox,Ezreal,Xin Zhao,LeBlanc,Corki,1
7815,ESPORTSTMNT05/1060019,Red,Cassiopeia,Camille,Ryze,Kai'Sa,Alistar,Irelia,Veigar,Akali,Syndra,Skarner,0
7816,ESPORTSTMNT05/1060020,Blue,Sion,Gragas,Viktor,Ezreal,Braum,Akali,Veigar,Cassiopeia,Kai'Sa,Lucian,1
7817,ESPORTSTMNT05/1060020,Red,Jax,Xin Zhao,Azir,Swain,Alistar,Irelia,Aatrox,Urgot,LeBlanc,Syndra,0
7818,ESPORTSTMNT05/690040,Blue,Cho'Gath,Trundle,Ryze,Tristana,Janna,Caitlyn,Taliyah,Kai'Sa,Ornn,Gnar,1
7819,ESPORTSTMNT05/690040,Red,Gangplank,Skarner,Azir,Ezreal,Braum,Xayah,Camille,Sion,Lulu,Alistar,0
7820,ESPORTSTMNT05/690046,Blue,Gnar,Trundle,Ryze,Kog'Maw,Karma,Caitlyn,Taliyah,Kai'Sa,Alistar,Ornn,1
7821,ESPORTSTMNT05/690046,Red,Gangplank,Zac,Azir,Tristana,Lulu,Camille,Xayah,Sion,Janna,Braum,0
7822,ESPORTSTMNT05/690048,Blue,Swain,Sejuani,Azir,Caitlyn,Alistar,Ezreal,Skarner,Trundle,Taliyah,Ryze,0
7823,ESPORTSTMNT05/690048,Red,Cho'Gath,Zac,Zoe,Kai'Sa,Braum,Cassiopeia,Rakan,Sion,Olaf,Jarvan IV,1
7824,ESPORTSTMNT05/690052,Blue,Ornn,Skarner,Azir,Ezreal,Braum,Rakan,Alistar,Jarvan IV,Tahm Kench,Thresh,1
7825,ESPORTSTMNT05/690052,Red,Gnar,Zac,Cassiopeia,Sivir,Taric,Trundle,Sion,Kai'Sa,Taliyah,Zoe,0
7826,ESPORTSTMNT05/690078,Blue,Volibear,Trundle,Syndra,Xayah,Rakan,Ezreal,Gangplank,Morgana,Azir,Ryze,0
7827,ESPORTSTMNT05/690078,Red,Camille,Zac,Galio,Kai'Sa,Alistar,Jarvan IV,Cassiopeia,Sion,Olaf,Corki,1
7828,ESPORTSTMNT05/690079,Blue,Swain,Trundle,Syndra,Sivir,Alistar,Ezreal,Gangplank,Kai'Sa,Azir,Zoe,0
7829,ESPORTSTMNT05/690079,Red,Gnar,Zac,Ryze,Caitlyn,Morgana,Olaf,Cassiopeia,Sion,Taliyah,Tristana,1
7830,ESPORTSTMNT05/690082,Blue,Gnar,Sejuani,Sion,Caitlyn,Morgana,Olaf,Cassiopeia,Taliyah,Camille,Tristana,0
7831,ESPORTSTMNT05/690082,Red,Urgot,Zac,Galio,Ezreal,Braum,Kai'Sa,Gangplank,Trundle,Zoe,Azir,1
7832,ESPORTSTMNT05/690084,Blue,Swain,Trundle,Azir,Caitlyn,Alistar,Gangplank,Zac,Kai'Sa,Tristana,Jinx,1
7833,ESPORTSTMNT05/690084,Red,Sion,Gragas,Zoe,Kog'Maw,Braum,Olaf,Ezreal,Cassiopeia,Taliyah,Skarner,0
7834,ESPORTSTMNT05/690085,Blue,Ornn,Trundle,Orianna,Caitlyn,Braum,Kai'Sa,Gangplank,Zac,Jinx,Tristana,0
7835,ESPORTSTMNT05/690085,Red,Vladimir,Skarner,Azir,Jhin,Alistar,Cassiopeia,Ezreal,Olaf,Swain,Taliyah,1
7836,ESPORTSTMNT05/740189,Blue,Maokai,Graves,Ryze,Kai'Sa,Janna,Yasuo,Camille,Morgana,Ornn,Dr. Mundo,1
7837,ESPORTSTMNT05/740189,Red,Cho'Gath,Xin Zhao,Cassiopeia,Ezreal,Braum,Rakan,Irelia,Zoe,Karma,Alistar,0
7838,ESPORTSTMNT05/740276,Blue,Dr. Mundo,Jax,Karma,Kai'Sa,Zilean,Irelia,Camille,Zoe,Taliyah,Ryze,0
7839,ESPORTSTMNT05/740276,Red,Ornn,Trundle,Cassiopeia,Ezreal,Braum,Graves,Xin Zhao,Rakan,Morgana,Alistar,1
7840,ESPORTSTMNT05/740290,Blue,Kled,Ivern,Cassiopeia,Ezreal,Alistar,Xin Zhao,Morgana,Graves,Shen,Karma,0
7841,ESPORTSTMNT05/740290,Red,Dr. Mundo,Trundle,Aurelion Sol,Kai'Sa,Braum,Irelia,Zoe,Rakan,Camille,Fiora,1
7842,ESPORTSTMNT05/740301,Blue,Ornn,Graves,Veigar,Varus,Soraka,Rakan,Braum,Irelia,Caitlyn,Kog'Maw,0
7843,ESPORTSTMNT05/740301,Red,Singed,Skarner,Karma,Kai'Sa,Morgana,Vladimir,Trundle,Xin Zhao,Malzahar,Yasuo,1
7844,ESPORTSTMNT05/740310,Blue,Shen,Trundle,Yasuo,Kog'Maw,Braum,Camille,Vladimir,Morgana,Maokai,Cho'Gath,0
7845,ESPORTSTMNT05/740310,Red,Gangplank,Kha'Zix,Malzahar,Ezreal,Janna,Rakan,Graves,Karma,Singed,Ornn,1
7846,ESPORTSTMNT05/740327,Blue,Gangplank,Olaf,Vladimir,Caitlyn,Karma,Graves,Janna,Kha'Zix,Ekko,Cassiopeia,1
7847,ESPORTSTMNT05/740327,Red,Ornn,Skarner,Ryze,Varus,Morgana,Camille,Trundle,Taliyah,Fiora,Braum,0
7848,ESPORTSTMNT05/740364,Blue,Cho'Gath,Trundle,Anivia,Kai'Sa,Rakan,Morgana,Graves,Vladimir,Braum,Skarner,0
7849,ESPORTSTMNT05/740364,Red,Camille,Kha'Zix,Cassiopeia,Ezreal,Shen,Irelia,LeBlanc,Taliyah,Syndra,Ornn,1
7850,ESPORTSTMNT05/740370,Blue,Camille,Xin Zhao,Zoe,Ezreal,Alistar,Kha'Zix,Ornn,Taliyah,Kai'Sa,Caitlyn,1
7851,ESPORTSTMNT05/740370,Red,Sion,Graves,Syndra,Jhin,Braum,Janna,Trundle,Morgana,Karma,Taric,0
7852,ESPORTSTMNT05/740384,Blue,Fiora,Olaf,Irelia,Ezreal,Janna,Zoe,Morgana,Graves,Skarner,Kha'Zix,0
7853,ESPORTSTMNT05/740384,Red,Ornn,Xin Zhao,Taliyah,Caitlyn,Karma,Rakan,Trundle,Braum,Nami,Gangplank,1
7854,ESPORTSTMNT05/740386,Blue,Jax,Graves,Malzahar,Jhin,Braum,Morgana,Zoe,Karma,Fiora,Aatrox,0
7855,ESPORTSTMNT05/740386,Red,Gnar,Camille,Ryze,Ezreal,Alistar,Xin Zhao,Rakan,Ornn,Thresh,Tahm Kench,1
7856,ESPORTSTMNT05/740389,Blue,Ornn,Trundle,Ryze,Ashe,Braum,Camille,Olaf,Morgana,Zilean,Vladimir,0
7857,ESPORTSTMNT05/740389,Red,Irelia,Skarner,Karma,Kog'Maw,Tahm Kench,Malzahar,Graves,Rakan,Caitlyn,Varus,1
7858,ESPORTSTMNT05/740391,Blue,Gangplank,Xin Zhao,Orianna,Caitlyn,Alistar,Cassiopeia,Ezreal,Jhin,Morgana,Rakan,0
7859,ESPORTSTMNT05/740391,Red,Camille,Graves,Syndra,Kai'Sa,Shen,Taliyah,Karma,Irelia,Tahm Kench,Vladimir,1
7860,ESPORTSTMNT05/740415,Blue,Ornn,Sejuani,Ekko,Kai'Sa,Taric,Karma,Xin Zhao,Graves,Galio,Dr. Mundo,0
7861,ESPORTSTMNT05/740415,Red,Shen,Olaf,Taliyah,Ezreal,Braum,Irelia,Rakan,Trundle,Malzahar,Zoe,1
7862,ESPORTSTMNT05/740426,Blue,Shen,Trundle,Ryze,Ezreal,Alistar,Irelia,Zoe,Xin Zhao,Ornn,Illaoi,0
7863,ESPORTSTMNT05/740426,Red,Dr. Mundo,Kha'Zix,Malzahar,Varus,Braum,Rakan,Karma,Graves,Aurelion Sol,Taliyah,1
7864,ESPORTSTMNT05/740435,Blue,Cho'Gath,Sejuani,Irelia,Ezreal,Braum,Morgana,Karma,Ryze,Alistar,Taric,0
7865,ESPORTSTMNT05/740435,Red,Aatrox,Graves,Vladimir,Kai'Sa,Janna,Rakan,Yasuo,None,Kha'Zix,Skarner,1
7866,ESPORTSTMNT05/740437,Blue,Vladimir,Kindred,Orianna,Caitlyn,Braum,Yasuo,Jax,Rakan,Camille,Cho'Gath,0
7867,ESPORTSTMNT05/740437,Red,Maokai,Trundle,Ryze,Ezreal,Soraka,Graves,Irelia,Kai'Sa,Skarner,Kha'Zix,1
7868,ESPORTSTMNT05/740441,Blue,Ornn,Sejuani,Irelia,Caitlyn,Braum,Morgana,Kog'Maw,Graves,Ryze,Malzahar,1
7869,ESPORTSTMNT05/740441,Red,Dr. Mundo,Xin Zhao,Cassiopeia,Kai'Sa,Zilean,Rakan,Yasuo,Trundle,Singed,Varus,0
7870,ESPORTSTMNT05/740443,Blue,Ornn,Trundle,Ryze,Vayne,Zilean,Irelia,Karma,Yasuo,Aurelion Sol,Zoe,0
7871,ESPORTSTMNT05/740443,Red,Singed,Skarner,Lulu,Kai'Sa,Braum,Rakan,Graves,Kog'Maw,Caitlyn,Taliyah,1
7872,ESPORTSTMNT05/740445,Blue,Ornn,Trundle,Zoe,Kai'Sa,Alistar,Xin Zhao,Morgana,Kog'Maw,Braum,Taliyah,1
7873,ESPORTSTMNT05/740445,Red,Illaoi,Graves,Karma,Varus,Tahm Kench,Irelia,Rakan,Ezreal,Malzahar,Vladimir,0
7874,ESPORTSTMNT05/740446,Blue,Swain,Xin Zhao,Irelia,Varus,Shen,Ezreal,Ryze,Morgana,Alistar,Camille,0
7875,ESPORTSTMNT05/740446,Red,Riven,Trundle,Zoe,Kai'Sa,Braum,Cassiopeia,Ornn,Rakan,Dr. Mundo,Cho'Gath,1
7876,ESPORTSTMNT05/740563,Blue,Camille,Xin Zhao,Karma,Kalista,Tahm Kench,Cassiopeia,Morgana,Ryze,Lulu,Taric,0
7877,ESPORTSTMNT05/740563,Red,Ornn,Skarner,Corki,Kog'Maw,Braum,Rakan,Irelia,Gangplank,Illaoi,Fiora,1
7878,ESPORTSTMNT05/740566,Blue,Illaoi,Kha'Zix,Karma,Kai'Sa,Rakan,Camille,Morgana,Vladimir,Taliyah,Gangplank,1
7879,ESPORTSTMNT05/740566,Red,Ornn,Trundle,Cassiopeia,Ezreal,Alistar,Irelia,Graves,Kog'Maw,Sion,Skarner,0
7880,ESPORTSTMNT05/740570,Blue,Gangplank,Trundle,Karma,Kai'Sa,Braum,Camille,Tristana,Morgana,Janna,Alistar,0
7881,ESPORTSTMNT05/740570,Red,Aatrox,Xin Zhao,Zoe,Ezreal,Tahm Kench,Skarner,Rakan,Ornn,Cho'Gath,Jax,1
7882,ESPORTSTMNT05/740572,Blue,Irelia,Graves,Karma,Ezreal,Fiddlesticks,Zoe,Taliyah,Trundle,Ornn,Syndra,1
7883,ESPORTSTMNT05/740572,Red,Cho'Gath,Xin Zhao,Swain,Caitlyn,Morgana,Camille,Alistar,Cassiopeia,Gangplank,Varus,0
7884,ESPORTSTMNT05/740579,Blue,Camille,Skarner,Vladimir,Sivir,Morgana,Zoe,Graves,Sion,Kled,Karma,1
7885,ESPORTSTMNT05/740579,Red,Cho'Gath,Trundle,Taliyah,Caitlyn,Xerath,Gangplank,Ezreal,Ornn,Irelia,Cassiopeia,0
7886,ESPORTSTMNT05/740580,Blue,Sion,Trundle,Malzahar,Caitlyn,Morgana,Camille,Aatrox,Zoe,Gnar,Ornn,1
7887,ESPORTSTMNT05/740580,Red,Dr. Mundo,Graves,Lissandra,Kog'Maw,Karma,Irelia,Vladimir,Rakan,Anivia,Illaoi,0
7888,ESPORTSTMNT05/740581,Blue,Camille,Graves,Lux,Kai'Sa,Shen,Taliyah,Xin Zhao,Skarner,Morgana,Tahm Kench,1
7889,ESPORTSTMNT05/740581,Red,Renekton,Jax,Ryze,Jhin,Rakan,Irelia,Karma,Vladimir,Fiddlesticks,Alistar,0
7890,ESPORTSTMNT05/740583,Blue,Sion,Skarner,Karma,Xayah,Rakan,Camille,Alistar,Morgana,Zac,Kha'Zix,1
7891,ESPORTSTMNT05/740583,Red,Ornn,Trundle,Anivia,Ezreal,Braum,Kai'Sa,Graves,Aatrox,Gangplank,Cho'Gath,0
7892,ESPORTSTMNT05/750114,Blue,Dr. Mundo,Trundle,Yasuo,Kai'Sa,Braum,Karma,Zoe,Xin Zhao,Kha'Zix,Skarner,0
7893,ESPORTSTMNT05/750114,Red,Irelia,Nidalee,Ryze,Ezreal,Morgana,Rakan,Camille,Graves,Ornn,Alistar,1
7894,ESPORTSTMNT05/750170,Blue,Ornn,Trundle,Ryze,Kog'Maw,Zilean,Irelia,Karma,Cassiopeia,Illaoi,Aurelion Sol,1
7895,ESPORTSTMNT05/750170,Red,Vladimir,Xin Zhao,Malzahar,Ezreal,Braum,Graves,Rakan,Morgana,Taric,Janna,0
7896,ESPORTSTMNT05/750192,Blue,Dr. Mundo,Xin Zhao,Malzahar,Varus,Taric,Graves,Morgana,Kog'Maw,Zilean,Karma,1
7897,ESPORTSTMNT05/750192,Red,Ornn,Skarner,Ryze,Kai'Sa,Braum,Irelia,Trundle,Rakan,Illaoi,Ekko,0
7898,ESPORTSTMNT05/760099,Blue,Vladimir,Kai'Sa,Taric,Lucian,Rakan,Braum,Ornn,Camille,Dr. Mundo,Lulu,1
7899,ESPORTSTMNT05/760099,Red,Cho'Gath,Graves,Ryze,Kog'Maw,Zilean,Irelia,Taliyah,Yasuo,Zoe,Master Yi,0
7900,ESPORTSTMNT05/760105,Blue,Nautilus,Master Yi,Ryze,Rakan,Taric,Irelia,Taliyah,Kai'Sa,Leona,Vladimir,0
7901,ESPORTSTMNT05/760105,Red,Camille,Jax,Lulu,Varus,Fiddlesticks,Braum,Ornn,Lucian,Shen,Kog'Maw,1
7902,ESPORTSTMNT05/760114,Blue,Singed,Taric,Irelia,Kai'Sa,Nautilus,Camille,Pyke,Master Yi,Kog'Maw,Mordekaiser,1
7903,ESPORTSTMNT05/760114,Red,Gangplank,Graves,Braum,Ornn,Alistar,Yasuo,Taliyah,Lucian,Leona,Morgana,0
7904,ESPORTSTMNT05/760117,Blue,Gangplank,Graves,Braum,Ornn,Fiddlesticks,Yasuo,Kai'Sa,Taliyah,Alistar,Shen,0
7905,ESPORTSTMNT05/760117,Red,Singed,Taric,Mordekaiser,Kalista,Leona,Irelia,Master Yi,Camille,Morgana,Pyke,1
7906,ESPORTSTMNT05/760275,Blue,Vladimir,Xin Zhao,Yasuo,Ezreal,Ornn,Taric,Gangplank,Brand,Aatrox,Kled,0
7907,ESPORTSTMNT05/760275,Red,Singed,Taliyah,Malzahar,Lucian,Braum,Zoe,Camille,Irelia,Alistar,Trundle,1
7908,ESPORTSTMNT05/760277,Blue,Renekton,Taliyah,Swain,Lucian,Lulu,Braum,Malzahar,Taric,Aatrox,Ornn,1
7909,ESPORTSTMNT05/760277,Red,Trundle,Camille,Karma,Kai'Sa,Morgana,Xin Zhao,Yasuo,Zoe,Fiora,Irelia,0
7910,ESPORTSTMNT05/760278,Blue,Ornn,Ryze,Taric,Kai'Sa,Blitzcrank,Shen,Irelia,Taliyah,Braum,Alistar,0
7911,ESPORTSTMNT05/760278,Red,Dr. Mundo,Nocturne,Cassiopeia,Vladimir,Zilean,Zoe,Camille,Aatrox,Urgot,Morgana,1
7912,ESPORTSTMNT05/760279,Blue,Singed,Trundle,Zoe,Ezreal,Braum,Vladimir,Camille,Graves,Dr. Mundo,Gangplank,0
7913,ESPORTSTMNT05/760279,Red,Gnar,Taliyah,Talon,Lucian,Rakan,Irelia,Morgana,Fiora,Ornn,Cho'Gath,1
7914,ESPORTSTMNT05/760288,Blue,Cho'Gath,Taliyah,Malzahar,Yasuo,Alistar,Morgana,Vladimir,Lucian,Irelia,Gangplank,0
7915,ESPORTSTMNT05/760288,Red,Camille,Graves,Talon,Ezreal,Rakan,Karma,Kai'Sa,Taric,Ornn,Aatrox,1
7916,ESPORTSTMNT05/760289,Blue,Tryndamere,Taliyah,Malzahar,Lucian,Morgana,Taric,Camille,Yasuo,Lulu,Xin Zhao,1
7917,ESPORTSTMNT05/760289,Red,Aatrox,Vladimir,Braum,Kai'Sa,Janna,Irelia,Zoe,Nocturne,Renekton,Jax,0
7918,ESPORTSTMNT05/760291,Blue,Irelia,Nocturne,Zoe,Jhin,Braum,Ornn,Malzahar,Swain,Cassiopeia,Ryze,1
7919,ESPORTSTMNT05/760291,Red,Jax,Graves,Lucian,Kai'Sa,Rakan,Brand,Vladimir,Taliyah,Xin Zhao,Camille,0
7920,ESPORTSTMNT05/760296,Blue,Ornn,Taliyah,Cassiopeia,Lucian,Pyke,Zoe,LeBlanc,Taric,Syndra,Braum,1
7921,ESPORTSTMNT05/760296,Red,Camille,Graves,Vel'Koz,Kai'Sa,Alistar,Irelia,Nocturne,Vladimir,Fiora,Jax,0
7922,ESPORTSTMNT05/770077,Blue,Irelia,Taliyah,Malzahar,Lucian,Karma,Skarner,Trundle,Rakan,Graves,Xin Zhao,1
7923,ESPORTSTMNT05/770077,Red,Urgot,Olaf,Lulu,Kai'Sa,Braum,Camille,Cassiopeia,Morgana,None,Kog'Maw,0
7924,ESPORTSTMNT05/770081,Blue,Sion,Taliyah,Swain,Jhin,Pyke,Camille,Skarner,Cassiopeia,Ornn,Gangplank,1
7925,ESPORTSTMNT05/770081,Red,Illaoi,Kha'Zix,Ryze,Lucian,Rakan,Kai'Sa,Irelia,Malzahar,Vladimir,Anivia,0
7926,ESPORTSTMNT05/770082,Blue,Renekton,Xin Zhao,Cassiopeia,Lucian,Karma,Vladimir,Taliyah,Kai'Sa,Ornn,Ezreal,0
7927,ESPORTSTMNT05/770082,Red,Gangplank,Trundle,Irelia,Varus,Morgana,Camille,Graves,Aatrox,Gnar,Fiora,1
7928,ESPORTSTMNT05/770083,Blue,Yasuo,Trundle,Cassiopeia,Ezreal,Fiddlesticks,Rakan,Skarner,Xin Zhao,Graves,Taliyah,1
7929,ESPORTSTMNT05/770083,Red,Ornn,Jarvan IV,Galio,Lucian,Morgana,Zoe,Karma,Irelia,Fiora,Kled,0
7930,ESPORTSTMNT05/770084,Blue,Camille,Elise,Vladimir,Kai'Sa,Braum,Xin Zhao,Skarner,Ryze,Ornn,Rakan,0
7931,ESPORTSTMNT05/770084,Red,Renekton,Trundle,Malzahar,Lucian,Alistar,Irelia,Taliyah,Graves,Gangplank,Morgana,1
7932,ESPORTSTMNT05/770086,Blue,Ornn,Skarner,Zoe,Lucian,Pyke,Braum,Mordekaiser,Graves,Gangplank,Alistar,1
7933,ESPORTSTMNT05/770086,Red,Shen,Trundle,Ryze,Kai'Sa,Nautilus,Taliyah,Irelia,Morgana,Malzahar,Lulu,0
7934,ESPORTSTMNT05/770088,Blue,Gnar,Trundle,Ryze,Kai'Sa,Blitzcrank,Vladimir,Taliyah,Irelia,Braum,Alistar,1
7935,ESPORTSTMNT05/770088,Red,Gangplank,Kayn,Ekko,Lucian,Rakan,Zoe,Aatrox,Camille,Morgana,Cassiopeia,0
7936,ESPORTSTMNT05/770089,Blue,Fiora,Trundle,Irelia,Ziggs,Karma,Skarner,Urgot,Gangplank,Graves,Nidalee,1
7937,ESPORTSTMNT05/770089,Red,Camille,Nunu & Willump,Malphite,Kai'Sa,Braum,Lucian,Xin Zhao,Rakan,Ezreal,Kog'Maw,0
7938,ESPORTSTMNT05/770090,Blue,Swain,Trundle,Yasuo,Kai'Sa,Braum,Rakan,Mordekaiser,Pyke,Alistar,Morgana,1
7939,ESPORTSTMNT05/770090,Red,Dr. Mundo,Master Yi,Taric,Ezreal,Nautilus,Irelia,Zoe,Graves,Aatrox,Singed,0
7940,ESPORTSTMNT05/770091,Blue,Singed,Camille,Swain,Lucian,Braum,Shen,Cassiopeia,Alistar,Malzahar,Gangplank,0
7941,ESPORTSTMNT05/770091,Red,Dr. Mundo,Taliyah,Ryze,Ezreal,Karma,Zyra,Irelia,Skarner,Trundle,Graves,1
7942,ESPORTSTMNT05/770092,Blue,Dr. Mundo,Nunu & Willump,Karthus,Ezreal,Leona,Irelia,Zoe,Trundle,Aatrox,Swain,1
7943,ESPORTSTMNT05/770092,Red,Ornn,Xin Zhao,Yasuo,Kai'Sa,Braum,Rakan,Mordekaiser,Graves,Pyke,Alistar,0
7944,ESPORTSTMNT05/780337,Blue,Dr. Mundo,Nocturne,Lulu,Varus,Fiddlesticks,Zoe,Irelia,Aatrox,Illaoi,Swain,0
7945,ESPORTSTMNT05/780337,Red,Ornn,Graves,Ryze,Vladimir,Morgana,Heimerdinger,Braum,Kog'Maw,Cassiopeia,Shen,1
7946,ESPORTSTMNT05/780395,Blue,Dr. Mundo,Camille,Ryze,Lucian,Pyke,Heimerdinger,Rakan,Braum,Shen,Darius,0
7947,ESPORTSTMNT05/780395,Red,Kled,Nocturne,Lulu,Ezreal,Alistar,Irelia,Yasuo,Zoe,Ornn,Cassiopeia,1
7948,ESPORTSTMNT05/780443,Blue,Ornn,Nocturne,Aatrox,Varus,Braum,Camille,Rakan,Zoe,Elise,Xin Zhao,0
7949,ESPORTSTMNT05/780443,Red,Renekton,Trundle,Lulu,Lucian,Alistar,Yasuo,Kai'Sa,Irelia,Vladimir,Kennen,1
7950,ESPORTSTMNT05/780484,Blue,Jax,Sejuani,Irelia,Cassiopeia,Shen,Rakan,Zoe,Zilean,Singed,Malzahar,1
7951,ESPORTSTMNT05/780484,Red,Gangplank,Taliyah,Anivia,Lucian,Braum,Vladimir,Camille,Kindred,Ezreal,Gnar,0
7952,ESPORTSTMNT05/780488,Blue,Gnar,Nocturne,Lissandra,Kai'Sa,Morgana,Kayn,Yasuo,Swain,Malzahar,Ryze,1
7953,ESPORTSTMNT05/780488,Red,Shen,Wukong,Lulu,Lucian,Braum,Camille,Vladimir,Taliyah,Cassiopeia,Zoe,0
7954,ESPORTSTMNT05/780491,Blue,Fiora,Taliyah,Ryze,Swain,Alistar,Yasuo,LeBlanc,Zoe,Gangplank,Jayce,0
7955,ESPORTSTMNT05/780491,Red,Dr. Mundo,Nocturne,Anivia,Lucian,Braum,Xin Zhao,Graves,Irelia,Darius,Malzahar,1
7956,ESPORTSTMNT05/780494,Blue,Vladimir,Taliyah,Vel'Koz,Ezreal,Alistar,Zilean,Camille,Nocturne,Yasuo,Ornn,0
7957,ESPORTSTMNT05/780494,Red,Maokai,Graves,Cassiopeia,Ryze,Shen,Lucian,Irelia,Zoe,Swain,Renekton,1
7958,ESPORTSTMNT05/780698,Blue,Camille,Graves,Karma,Lucian,Braum,Irelia,Yasuo,Taliyah,Vladimir,Pyke,0
7959,ESPORTSTMNT05/780698,Red,Dr. Mundo,Taric,Morgana,Kai'Sa,Alistar,Swain,Zoe,Aatrox,Lulu,Malzahar,1
7960,ESPORTSTMNT05/780703,Blue,Dr. Mundo,Rakan,Xayah,Morgana,Shen,Fiddlesticks,Karma,Nocturne,Darius,Kai'Sa,1
7961,ESPORTSTMNT05/780703,Red,Gangplank,Graves,Lissandra,Lucian,Lulu,Taliyah,Zoe,Camille,Tahm Kench,Aatrox,0
7962,ESPORTSTMNT05/780747,Blue,Ornn,Olaf,Irelia,Lucian,Morgana,Swain,Trundle,Taliyah,Kennen,Aatrox,1
7963,ESPORTSTMNT05/780747,Red,Renekton,Sejuani,Yasuo,Ezreal,Shen,Nocturne,Rakan,Zoe,Dr. Mundo,Fiddlesticks,0
7964,ESPORTSTMNT05/780757,Blue,Poppy,Nocturne,Cassiopeia,Ezreal,Pyke,Rakan,Irelia,Lulu,Fiddlesticks,Morgana,0
7965,ESPORTSTMNT05/780757,Red,Dr. Mundo,Olaf,Syndra,Lucian,Braum,Swain,Taliyah,Zoe,Aatrox,Kennen,1
7966,ESPORTSTMNT05/780764,Blue,Gnar,Alistar,Lulu,Xayah,Rakan,Zoe,Aatrox,Taliyah,Kennen,Jayce,1
7967,ESPORTSTMNT05/780764,Red,Vladimir,Trundle,Yasuo,Swain,Fiddlesticks,Morgana,Nocturne,Kai'Sa,Shen,Dr. Mundo,0
7968,ESPORTSTMNT05/780767,Blue,Vladimir,Xin Zhao,Aatrox,Swain,Fiddlesticks,Rakan,Kai'Sa,Lulu,Lucian,Xayah,1
7969,ESPORTSTMNT05/780767,Red,Gnar,Alistar,Karma,Tristana,Braum,Zoe,Taliyah,Nocturne,Sejuani,Trundle,0
7970,ESPORTSTMNT05/780769,Blue,Renekton,Nocturne,Zoe,Morgana,Braum,Swain,Zilean,Lucian,Ornn,Dr. Mundo,0
